review_id,run_id,N,true_K,confidence,stop_n_bayes,true_recall_bayes,stop_n_baseline,true_recall_baseline
3,17,1908,15,0.95,1902,1.0,1852,0.9333333333333333
3,17,1908,15,0.99,1907,1.0,1903,1.0
3,74,1908,15,0.9,1896,1.0,1883,1.0
3,74,1908,15,0.95,1902,1.0,1896,1.0
3,74,1908,15,0.99,1907,1.0,1906,1.0
3,78,1908,15,0.9,1896,1.0,1858,1.0
3,78,1908,15,0.95,1902,1.0,1883,1.0
3,78,1908,15,0.99,1907,1.0,1904,1.0
3,76,1908,15,0.9,1896,1.0,1855,1.0
3,76,1908,15,0.95,1902,1.0,1882,1.0
3,76,1908,15,0.99,1907,1.0,1903,1.0
3,26,1908,15,0.9,1896,1.0,1856,1.0
3,26,1908,15,0.95,1902,1.0,1883,1.0
3,26,1908,15,0.99,1907,1.0,1903,1.0
3,83,1908,15,0.9,1896,1.0,1856,1.0
3,83,1908,15,0.95,1902,1.0,1883,1.0
3,83,1908,15,0.99,1907,1.0,1903,1.0
3,92,1908,15,0.9,1896,1.0,1852,1.0
3,92,1908,15,0.95,1902,1.0,1881,1.0
3,92,1908,15,0.99,1907,1.0,1903,1.0
3,14,1908,15,0.9,1896,1.0,1851,1.0
3,14,1908,15,0.95,1902,1.0,1880,1.0
3,14,1908,15,0.99,1907,1.0,1903,1.0
3,58,1908,15,0.9,1896,1.0,1851,1.0
3,58,1908,15,0.95,1902,1.0,1880,1.0
3,58,1908,15,0.99,1907,1.0,1903,1.0
3,29,1908,15,0.9,1896,1.0,1818,0.9333333333333333
3,29,1908,15,0.95,1902,1.0,1863,0.9333333333333333
3,29,1908,15,0.99,1907,1.0,1904,1.0
3,63,1908,15,0.9,1896,1.0,1824,1.0
3,63,1908,15,0.95,1902,1.0,1867,1.0
3,63,1908,15,0.99,1907,1.0,1900,1.0
3,89,1908,15,0.9,1896,1.0,1854,1.0
3,89,1908,15,0.95,1902,1.0,1881,1.0
3,89,1908,15,0.99,1907,1.0,1903,1.0
3,66,1908,15,0.9,1896,1.0,1855,1.0
3,66,1908,15,0.95,1902,1.0,1882,1.0
3,66,1908,15,0.99,1907,1.0,1903,1.0
3,49,1908,15,0.9,1896,1.0,1826,0.9333333333333333
3,49,1908,15,0.95,1902,1.0,1867,0.9333333333333333
3,49,1908,15,0.99,1907,1.0,1904,1.0
3,43,1908,15,0.9,1896,1.0,1851,1.0
3,43,1908,15,0.95,1902,1.0,1880,1.0
3,43,1908,15,0.99,1907,1.0,1903,1.0
3,12,1908,15,0.9,1896,1.0,1853,1.0
3,12,1908,15,0.95,1902,1.0,1881,1.0
3,12,1908,15,0.99,1907,1.0,1903,1.0
3,62,1908,15,0.9,1896,1.0,1833,1.0
3,62,1908,15,0.95,1902,1.0,1871,1.0
3,62,1908,15,0.99,1907,1.0,1901,1.0
3,94,1908,15,0.9,1896,1.0,1857,1.0
3,94,1908,15,0.95,1902,1.0,1883,1.0
3,94,1908,15,0.99,1907,1.0,1904,1.0
3,96,1908,15,0.9,1896,1.0,1854,1.0
3,96,1908,15,0.95,1902,1.0,1882,1.0
3,96,1908,15,0.99,1907,1.0,1903,1.0
3,54,1908,15,0.9,1896,1.0,1856,1.0
