review_id,run_id,N,true_K,confidence,stop_n_bayes,true_recall_bayes,stop_n_baseline,true_recall_baseline
11,34,975,74,0.99,964,1.0,813,0.972972972972973
11,75,975,74,0.9,953,0.9864864864864865,675,0.972972972972973
11,75,975,74,0.95,957,0.9864864864864865,723,0.972972972972973
11,75,975,74,0.99,964,1.0,806,0.972972972972973
11,28,975,74,0.9,953,0.9864864864864865,669,0.972972972972973
11,28,975,74,0.95,957,0.9864864864864865,717,0.972972972972973
11,28,975,74,0.99,964,1.0,802,0.972972972972973
11,23,975,74,0.9,953,0.9864864864864865,662,0.9864864864864865
11,23,975,74,0.95,957,0.9864864864864865,712,0.9864864864864865
11,23,975,74,0.99,964,1.0,799,0.9864864864864865
11,69,975,74,0.9,953,0.9864864864864865,673,0.972972972972973
11,69,975,74,0.95,957,0.9864864864864865,721,0.972972972972973
11,69,975,74,0.99,964,1.0,805,0.972972972972973
11,60,975,74,0.9,953,0.9864864864864865,676,0.972972972972973
11,60,975,74,0.95,957,0.9864864864864865,724,0.972972972972973
11,60,975,74,0.99,964,1.0,807,0.972972972972973
11,14,975,74,0.9,953,0.9864864864864865,676,0.9864864864864865
11,14,975,74,0.95,957,0.9864864864864865,723,0.9864864864864865
11,14,975,74,0.99,964,1.0,806,0.9864864864864865
11,99,975,74,0.9,953,0.9864864864864865,682,0.972972972972973
11,99,975,74,0.95,957,0.9864864864864865,728,0.972972972972973
11,99,975,74,0.99,964,1.0,810,0.972972972972973
11,11,975,74,0.9,953,0.9864864864864865,671,0.972972972972973
11,11,975,74,0.95,957,0.9864864864864865,719,0.972972972972973
11,11,975,74,0.99,964,1.0,803,0.972972972972973
11,51,975,74,0.9,953,1.0,700,0.9864864864864865
11,51,975,74,0.95,957,1.0,744,0.9864864864864865
11,51,975,74,0.99,964,1.0,820,0.9864864864864865
11,63,975,74,0.9,953,0.9864864864864865,676,0.972972972972973
11,63,975,74,0.95,957,0.9864864864864865,723,0.972972972972973
11,63,975,74,0.99,964,1.0,806,0.972972972972973
11,47,975,74,0.9,953,0.9864864864864865,673,0.972972972972973
11,47,975,74,0.95,957,0.9864864864864865,721,0.972972972972973
11,47,975,74,0.99,964,1.0,805,0.972972972972973
11,54,975,74,0.9,953,0.9864864864864865,673,0.972972972972973
11,54,975,74,0.95,957,0.9864864864864865,721,0.972972972972973
11,54,975,74,0.99,964,1.0,805,0.972972972972973
11,59,975,74,0.9,953,0.9864864864864865,692,0.972972972972973
11,59,975,74,0.95,957,0.9864864864864865,737,0.972972972972973
11,59,975,74,0.99,964,1.0,815,0.972972972972973
11,77,975,74,0.9,953,0.9864864864864865,618,0.972972972972973
11,77,975,74,0.95,957,0.9864864864864865,674,0.972972972972973
11,77,975,74,0.99,964,1.0,774,0.972972972972973
11,64,975,74,0.9,953,0.9864864864864865,671,0.972972972972973
11,64,975,74,0.95,957,0.9864864864864865,719,0.972972972972973
11,64,975,74,0.99,964,1.0,803,0.972972972972973
11,62,975,74,0.9,953,1.0,691,0.9864864864864865
11,62,975,74,0.95,957,1.0,736,0.9864864864864865
11,62,975,74,0.99,964,1.0,815,0.9864864864864865
11,66,975,74,0.9,953,0.9864864864864865,662,0.972972972972973
11,66,975,74,0.95,957,0.9864864864864865,712,0.972972972972973
11,66,975,74,0.99,964,1.0,799,0.972972972972973
11,61,975,74,0.9,953,0.9864864864864865,662,0.972972972972973
11,61,975,74,0.95,957,0.9864864864864865,711,0.972972972972973
11,61,975,74,0.99,964,1.0,798,0.972972972972973
11,48,975,74,0.9,953,0.9864864864864865,669,0.972972972972973
11,48,975,74,0.95,957,0.9864864864864865,717,0.972972972972973
11,48,975,74,0.99,964,1.0,802,0.972972972972973
11,100,975,74,0.9,953,0.9864864864864865,697,0.9864864864864865
11,100,975,74,0.95,957,0.9864864864864865,741,0.9864864864864865
11,100,975,74,0.99,964,1.0,818,0.9864864864864865
11,49,975,74,0.9,953,0.9864864864864865,670,0.972972972972973
11,49,975,74,0.95,957,0.9864864864864865,718,0.972972972972973
11,49,975,74,0.99,964,1.0,803,0.972972972972973
11,36,975,74,0.9,953,0.9864864864864865,682,0.972972972972973
11,36,975,74,0.95,957,0.9864864864864865,729,0.972972972972973
11,36,975,74,0.99,964,1.0,810,0.972972972972973
11,98,975,74,0.9,953,0.9864864864864865,680,0.972972972972973
11,98,975,74,0.95,957,0.9864864864864865,727,0.972972972972973
11,98,975,74,0.99,964,1.0,809,0.972972972972973
11,83,975,74,0.9,953,0.9864864864864865,660,0.972972972972973
11,83,975,74,0.95,957,0.9864864864864865,710,0.972972972972973
11,83,975,74,0.99,964,1.0,798,0.972972972972973
11,71,975,74,0.9,953,0.9864864864864865,673,0.972972972972973
11,71,975,74,0.95,957,0.9864864864864865,721,0.972972972972973
11,71,975,74,0.99,964,1.0,805,0.972972972972973
11,7,975,74,0.9,953,0.9864864864864865,671,0.972972972972973
11,7,975,74,0.95,957,0.9864864864864865,719,0.972972972972973
11,7,975,74,0.99,964,1.0,804,0.972972972972973
11,52,975,74,0.9,953,0.9864864864864865,677,0.972972972972973
11,52,975,74,0.95,957,0.9864864864864865,724,0.972972972972973
11,52,975,74,0.99,964,1.0,807,0.972972972972973
11,26,975,74,0.9,953,0.9864864864864865,683,0.972972972972973
11,26,975,74,0.95,957,0.9864864864864865,729,0.972972972972973
11,26,975,74,0.99,964,1.0,810,0.972972972972973
11,24,975,74,0.9,953,0.9864864864864865,675,0.972972972972973
11,24,975,74,0.95,957,0.9864864864864865,722,0.972972972972973
11,24,975,74,0.99,964,1.0,806,0.972972972972973
11,45,975,74,0.9,953,0.9864864864864865,632,0.972972972972973
11,45,975,74,0.95,957,0.9864864864864865,686,0.972972972972973
11,45,975,74,0.99,964,1.0,782,0.972972972972973
11,22,975,74,0.9,953,1.0,684,0.9864864864864865
11,22,975,74,0.95,957,1.0,730,0.9864864864864865
11,22,975,74,0.99,964,1.0,811,0.9864864864864865
11,42,975,74,0.9,953,0.9864864864864865,674,0.972972972972973
11,42,975,74,0.95,957,0.9864864864864865,722,0.972972972972973
11,42,975,74,0.99,964,1.0,805,0.972972972972973
11,35,975,74,0.9,953,0.9864864864864865,686,0.972972972972973
11,35,975,74,0.95,957,0.9864864864864865,732,0.972972972972973
11,35,975,74,0.99,964,1.0,812,0.972972972972973
11,58,975,74,0.9,953,0.9864864864864865,686,0.972972972972973
11,58,975,74,0.95,957,0.9864864864864865,732,0.972972972972973
11,58,975,74,0.99,964,1.0,812,0.972972972972973
11,80,975,74,0.9,953,0.9864864864864865,675,0.972972972972973
11,80,975,74,0.95,957,0.9864864864864865,723,0.972972972972973
11,80,975,74,0.99,964,1.0,806,0.972972972972973
11,55,975,74,0.9,953,0.9864864864864865,685,0.972972972972973
11,55,975,74,0.95,957,1.0,731,0.972972972972973
11,55,975,74,0.99,964,1.0,812,0.972972972972973
11,73,975,74,0.9,953,1.0,649,0.9864864864864865
11,73,975,74,0.95,957,1.0,700,0.9864864864864865
11,73,975,74,0.99,964,1.0,791,0.9864864864864865
11,93,975,74,0.9,953,0.9864864864864865,673,0.972972972972973
11,93,975,74,0.95,957,0.9864864864864865,721,0.972972972972973
11,93,975,74,0.99,964,1.0,805,0.972972972972973
11,29,975,74,0.9,953,0.9864864864864865,667,0.972972972972973
11,29,975,74,0.95,957,0.9864864864864865,716,0.972972972972973
11,29,975,74,0.99,964,1.0,801,0.972972972972973
11,40,975,74,0.9,953,1.0,888,1.0
11,40,975,74,0.95,957,1.0,901,1.0
11,40,975,74,0.99,964,1.0,925,1.0
11,25,975,74,0.9,953,0.9864864864864865,700,0.972972972972973
11,25,975,74,0.95,957,0.9864864864864865,744,0.972972972972973
11,25,975,74,0.99,964,1.0,820,0.972972972972973
11,90,975,74,0.9,953,0.9864864864864865,684,0.972972972972973
11,90,975,74,0.95,957,0.9864864864864865,730,0.972972972972973
11,90,975,74,0.99,964,1.0,811,0.972972972972973
11,17,975,74,0.9,953,0.9864864864864865,680,0.972972972972973
11,17,975,74,0.95,957,0.9864864864864865,726,0.972972972972973
11,17,975,74,0.99,964,1.0,808,0.972972972972973
11,33,975,74,0.9,953,0.9864864864864865,680,0.972972972972973
11,33,975,74,0.95,957,0.9864864864864865,726,0.972972972972973
11,33,975,74,0.99,964,1.0,808,0.972972972972973
11,85,975,74,0.9,953,0.9864864864864865,671,0.972972972972973
11,85,975,74,0.95,957,0.9864864864864865,719,0.972972972972973
11,85,975,74,0.99,964,1.0,804,0.972972972972973
11,31,975,74,0.9,953,0.9864864864864865,662,0.972972972972973
11,31,975,74,0.95,957,0.9864864864864865,711,0.972972972972973
11,31,975,74,0.99,964,1.0,798,0.972972972972973
11,95,975,74,0.9,953,0.9864864864864865,678,0.972972972972973
11,95,975,74,0.95,957,0.9864864864864865,725,0.972972972972973
11,95,975,74,0.99,964,1.0,808,0.972972972972973
11,4,975,74,0.9,953,0.9864864864864865,671,0.972972972972973
11,4,975,74,0.95,957,0.9864864864864865,719,0.972972972972973
11,4,975,74,0.99,964,1.0,804,0.972972972972973
11,1,975,74,0.9,953,1.0,679,0.9864864864864865
11,1,975,74,0.95,957,1.0,726,0.9864864864864865
11,1,975,74,0.99,964,1.0,808,0.9864864864864865
11,13,975,74,0.9,953,1.0,680,0.9864864864864865
11,13,975,74,0.95,957,1.0,727,0.9864864864864865
11,13,975,74,0.99,964,1.0,809,0.9864864864864865
11,56,975,74,0.9,953,0.9864864864864865,671,0.972972972972973
11,56,975,74,0.95,957,0.9864864864864865,719,0.972972972972973
11,56,975,74,0.99,964,1.0,804,0.972972972972973
11,50,975,74,0.9,953,1.0,694,0.9864864864864865
11,50,975,74,0.95,957,1.0,738,0.9864864864864865
11,50,975,74,0.99,964,1.0,816,0.9864864864864865
11,78,975,74,0.9,953,0.9864864864864865,683,0.972972972972973
11,78,975,74,0.95,957,0.9864864864864865,729,0.972972972972973
11,78,975,74,0.99,964,1.0,810,0.972972972972973
11,16,975,74,0.9,953,0.9864864864864865,674,0.972972972972973
11,16,975,74,0.95,957,0.9864864864864865,722,0.972972972972973
11,16,975,74,0.99,964,1.0,805,0.972972972972973
11,70,975,74,0.9,953,0.9864864864864865,693,0.972972972972973
11,70,975,74,0.95,957,0.9864864864864865,738,0.972972972972973
11,70,975,74,0.99,964,1.0,816,0.972972972972973
11,97,975,74,0.9,953,1.0,689,1.0
11,97,975,74,0.95,957,1.0,734,1.0
11,97,975,74,0.99,964,1.0,814,1.0
11,15,975,74,0.9,953,0.9864864864864865,673,0.972972972972973
11,15,975,74,0.95,957,0.9864864864864865,721,0.972972972972973
11,15,975,74,0.99,964,1.0,805,0.972972972972973
11,89,975,74,0.9,953,0.9864864864864865,680,0.972972972972973
11,89,975,74,0.95,957,0.9864864864864865,726,0.972972972972973
11,89,975,74,0.99,964,0.9864864864864865,808,0.972972972972973
11,37,975,74,0.9,953,0.9864864864864865,676,0.972972972972973
11,37,975,74,0.95,957,0.9864864864864865,724,0.972972972972973
11,37,975,74,0.99,964,1.0,807,0.972972972972973
11,9,975,74,0.9,953,0.9864864864864865,671,0.972972972972973
11,9,975,74,0.95,957,0.9864864864864865,719,0.972972972972973
11,9,975,74,0.99,964,1.0,803,0.972972972972973
11,27,975,74,0.9,953,0.9864864864864865,672,0.9864864864864865
11,27,975,74,0.95,957,0.9864864864864865,720,0.9864864864864865
11,27,975,74,0.99,964,1.0,804,0.9864864864864865
11,39,975,74,0.9,953,1.0,695,0.9864864864864865
11,39,975,74,0.95,957,1.0,740,0.9864864864864865
11,39,975,74,0.99,964,1.0,817,0.9864864864864865
11,6,975,74,0.9,953,0.9864864864864865,673,0.972972972972973
11,6,975,74,0.95,957,0.9864864864864865,721,0.972972972972973
11,6,975,74,0.99,964,1.0,805,0.972972972972973
11,76,975,74,0.9,953,0.9864864864864865,669,0.972972972972973
11,76,975,74,0.95,957,0.9864864864864865,717,0.972972972972973
11,76,975,74,0.99,964,1.0,802,0.972972972972973
11,30,975,74,0.9,953,0.9864864864864865,708,0.972972972972973
11,30,975,74,0.95,957,0.9864864864864865,750,0.972972972972973
11,30,975,74,0.99,964,1.0,824,0.972972972972973
11,53,975,74,0.9,953,0.9864864864864865,663,0.972972972972973
11,53,975,74,0.95,957,0.9864864864864865,712,0.972972972972973
11,53,975,74,0.99,964,1.0,799,0.972972972972973
11,81,975,74,0.9,953,0.9864864864864865,671,0.972972972972973
11,81,975,74,0.95,957,0.9864864864864865,719,0.972972972972973
11,81,975,74,0.99,964,1.0,803,0.972972972972973
