review_id,run_id,N,true_K,confidence,stop_n_bayes,true_recall_bayes,stop_n_baseline,true_recall_baseline
10,97,882,37,0.9,870,0.972972972972973,760,0.972972972972973
10,97,882,37,0.95,874,0.972972972972973,796,0.972972972972973
10,97,882,37,0.99,879,1.0,844,0.972972972972973
10,35,882,37,0.9,870,0.972972972972973,755,0.972972972972973
10,35,882,37,0.95,874,0.972972972972973,792,0.972972972972973
10,35,882,37,0.99,879,1.0,842,0.972972972972973
10,91,882,37,0.9,870,0.972972972972973,756,0.972972972972973
10,91,882,37,0.95,874,0.972972972972973,793,0.972972972972973
10,91,882,37,0.99,879,1.0,842,0.972972972972973
10,64,882,37,0.9,870,0.972972972972973,755,0.972972972972973
10,64,882,37,0.95,874,0.972972972972973,792,0.972972972972973
10,64,882,37,0.99,879,1.0,842,0.972972972972973
10,31,882,37,0.9,870,0.972972972972973,759,0.972972972972973
10,31,882,37,0.95,874,0.972972972972973,795,0.972972972972973
10,31,882,37,0.99,879,1.0,843,0.972972972972973
10,78,882,37,0.9,870,0.972972972972973,757,0.972972972972973
10,78,882,37,0.95,874,0.972972972972973,794,0.972972972972973
10,78,882,37,0.99,879,1.0,842,0.972972972972973
10,30,882,37,0.9,870,1.0,815,1.0
10,30,882,37,0.95,874,1.0,835,1.0
10,30,882,37,0.99,879,1.0,861,1.0
10,88,882,37,0.9,870,0.972972972972973,757,0.972972972972973
10,88,882,37,0.95,874,0.972972972972973,794,0.972972972972973
10,88,882,37,0.99,879,1.0,842,0.972972972972973
10,45,882,37,0.9,870,1.0,757,1.0
10,45,882,37,0.95,874,1.0,796,1.0
10,45,882,37,0.99,879,1.0,844,1.0
10,68,882,37,0.9,870,0.972972972972973,763,0.972972972972973
10,68,882,37,0.95,874,0.972972972972973,798,0.972972972972973
10,68,882,37,0.99,879,1.0,844,0.972972972972973
10,1,882,37,0.9,870,0.972972972972973,756,0.972972972972973
10,1,882,37,0.95,874,0.972972972972973,793,0.972972972972973
10,1,882,37,0.99,879,1.0,842,0.972972972972973
10,46,882,37,0.9,870,1.0,741,1.0
10,46,882,37,0.95,874,1.0,783,1.0
10,46,882,37,0.99,879,1.0,838,1.0
10,53,882,37,0.9,870,1.0,840,1.0
10,53,882,37,0.95,874,1.0,853,1.0
10,53,882,37,0.99,879,1.0,869,1.0
10,24,882,37,0.9,870,0.972972972972973,752,0.972972972972973
10,24,882,37,0.95,874,0.972972972972973,790,0.972972972972973
10,24,882,37,0.99,879,1.0,841,0.972972972972973
10,48,882,37,0.9,870,0.972972972972973,755,0.972972972972973
10,48,882,37,0.95,874,0.972972972972973,792,0.972972972972973
10,48,882,37,0.99,879,1.0,842,0.972972972972973
10,14,882,37,0.9,870,1.0,772,1.0
10,14,882,37,0.95,874,1.0,805,1.0
10,14,882,37,0.99,879,1.0,847,1.0
10,65,882,37,0.9,870,0.972972972972973,755,0.972972972972973
10,65,882,37,0.95,874,0.972972972972973,792,0.972972972972973
10,65,882,37,0.99,879,1.0,842,0.972972972972973
