review_id,run_id,N,true_K,confidence,stop_n_bayes,true_recall_bayes,stop_n_baseline,true_recall_baseline
5,20,258,15,0.99,258,1.0,258,1.0
5,3,258,15,0.9,257,1.0,242,1.0
5,3,258,15,0.95,258,1.0,250,1.0
5,3,258,15,0.99,258,1.0,257,1.0
5,60,258,15,0.9,257,1.0,244,1.0
5,60,258,15,0.95,258,1.0,251,1.0
5,60,258,15,0.99,258,1.0,257,1.0
5,15,258,15,0.9,257,1.0,254,1.0
5,15,258,15,0.95,258,1.0,256,1.0
5,15,258,15,0.99,258,1.0,258,1.0
5,38,258,15,0.9,257,1.0,243,1.0
5,38,258,15,0.95,258,1.0,251,1.0
5,38,258,15,0.99,258,1.0,257,1.0
5,32,258,15,0.9,257,1.0,251,1.0
5,32,258,15,0.95,258,1.0,255,1.0
5,32,258,15,0.99,258,1.0,258,1.0
5,66,258,15,0.9,257,1.0,240,1.0
5,66,258,15,0.95,258,1.0,249,1.0
5,66,258,15,0.99,258,1.0,257,1.0
5,42,258,15,0.9,257,1.0,256,1.0
5,42,258,15,0.95,258,1.0,257,1.0
5,42,258,15,0.99,258,1.0,258,1.0
5,18,258,15,0.9,257,1.0,254,1.0
5,18,258,15,0.95,258,1.0,256,1.0
5,18,258,15,0.99,258,1.0,258,1.0
5,40,258,15,0.9,257,1.0,254,1.0
5,40,258,15,0.95,258,1.0,256,1.0
5,40,258,15,0.99,258,1.0,258,1.0
5,33,258,15,0.9,257,1.0,253,1.0
5,33,258,15,0.95,258,1.0,256,1.0
5,33,258,15,0.99,258,1.0,258,1.0
5,68,258,15,0.9,257,1.0,254,1.0
5,68,258,15,0.95,258,1.0,256,1.0
5,68,258,15,0.99,258,1.0,258,1.0
5,12,258,15,0.9,257,1.0,241,1.0
5,12,258,15,0.95,258,1.0,250,1.0
5,12,258,15,0.99,258,1.0,257,1.0
5,97,258,15,0.9,257,1.0,252,1.0
5,97,258,15,0.95,258,1.0,255,1.0
5,97,258,15,0.99,258,1.0,258,1.0
5,9,258,15,0.9,257,1.0,253,1.0
5,9,258,15,0.95,258,1.0,256,1.0
5,9,258,15,0.99,258,1.0,258,1.0
5,73,258,15,0.9,257,1.0,240,1.0
5,73,258,15,0.95,258,1.0,249,1.0
5,73,258,15,0.99,258,1.0,257,1.0
5,25,258,15,0.9,257,1.0,252,1.0
5,25,258,15,0.95,258,1.0,255,1.0
5,25,258,15,0.99,258,1.0,258,1.0
5,51,258,15,0.9,257,1.0,240,1.0
5,51,258,15,0.95,258,1.0,249,1.0
5,51,258,15,0.99,258,1.0,257,1.0
5,22,258,15,0.9,257,1.0,251,1.0
5,22,258,15,0.95,258,1.0,255,1.0
5,22,258,15,0.99,258,1.0,258,1.0
5,13,258,15,0.9,257,1.0,240,1.0
5,13,258,15,0.95,258,1.0,249,1.0
5,13,258,15,0.99,258,1.0,257,1.0
5,87,258,15,0.9,257,1.0,257,1.0
5,87,258,15,0.95,258,1.0,258,1.0
5,87,258,15,0.99,258,1.0,258,1.0
5,30,258,15,0.9,257,1.0,241,1.0
5,30,258,15,0.95,258,1.0,250,1.0
5,30,258,15,0.99,258,1.0,257,1.0
5,52,258,15,0.9,257,1.0,253,1.0
5,52,258,15,0.95,258,1.0,256,1.0
5,52,258,15,0.99,258,1.0,258,1.0
5,29,258,15,0.9,257,1.0,252,1.0
5,29,258,15,0.95,258,1.0,255,1.0
5,29,258,15,0.99,258,1.0,258,1.0
5,86,258,15,0.9,257,1.0,255,1.0
5,86,258,15,0.95,258,1.0,257,1.0
5,86,258,15,0.99,258,1.0,258,1.0
5,85,258,15,0.9,257,1.0,241,1.0
5,85,258,15,0.95,258,1.0,249,1.0
5,85,258,15,0.99,258,1.0,257,1.0
5,56,258,15,0.9,257,1.0,241,1.0
5,56,258,15,0.95,258,1.0,250,1.0
5,56,258,15,0.99,258,1.0,257,1.0
5,72,258,15,0.9,257,1.0,240,1.0
5,72,258,15,0.95,258,1.0,249,1.0
5,72,258,15,0.99,258,1.0,257,1.0
5,7,258,15,0.9,257,1.0,254,1.0
5,7,258,15,0.95,258,1.0,256,1.0
5,7,258,15,0.99,258,1.0,258,1.0
5,88,258,15,0.9,257,1.0,247,1.0
5,88,258,15,0.95,258,1.0,253,1.0
5,88,258,15,0.99,258,1.0,257,1.0
5,45,258,15,0.9,257,1.0,240,1.0
5,45,258,15,0.95,258,1.0,249,1.0
5,45,258,15,0.99,258,1.0,257,1.0
5,63,258,15,0.9,257,1.0,254,1.0
5,63,258,15,0.95,258,1.0,256,1.0
5,63,258,15,0.99,258,1.0,258,1.0
5,41,258,15,0.9,257,1.0,240,1.0
5,41,258,15,0.95,258,1.0,249,1.0
5,41,258,15,0.99,258,1.0,257,1.0
5,99,258,15,0.9,257,1.0,241,1.0
5,99,258,15,0.95,258,1.0,250,1.0
5,99,258,15,0.99,258,1.0,257,1.0
5,28,258,15,0.9,257,1.0,251,1.0
5,28,258,15,0.95,258,1.0,255,1.0
5,28,258,15,0.99,258,1.0,258,1.0
5,84,258,15,0.9,257,1.0,242,1.0
5,84,258,15,0.95,258,1.0,250,1.0
5,84,258,15,0.99,258,1.0,257,1.0
5,69,258,15,0.9,257,1.0,252,1.0
5,69,258,15,0.95,258,1.0,255,1.0
5,69,258,15,0.99,258,1.0,258,1.0
5,5,258,15,0.9,257,1.0,241,1.0
5,5,258,15,0.95,258,1.0,250,1.0
5,5,258,15,0.99,258,1.0,257,1.0
5,35,258,15,0.9,257,1.0,254,1.0
5,35,258,15,0.95,258,1.0,256,1.0
5,35,258,15,0.99,258,1.0,258,1.0
5,49,258,15,0.9,257,1.0,253,1.0
5,49,258,15,0.95,258,1.0,255,1.0
5,49,258,15,0.99,258,1.0,258,1.0
5,43,258,15,0.9,257,1.0,242,1.0
5,43,258,15,0.95,258,1.0,250,1.0
5,43,258,15,0.99,258,1.0,257,1.0
5,98,258,15,0.9,257,1.0,256,1.0
5,98,258,15,0.95,258,1.0,257,1.0
5,98,258,15,0.99,258,1.0,258,1.0
5,81,258,15,0.9,257,1.0,240,1.0
5,81,258,15,0.95,258,1.0,249,1.0
5,81,258,15,0.99,258,1.0,257,1.0
