review_id,run_id,N,true_K,confidence,stop_n_bayes,true_recall_bayes,stop_n_baseline,true_recall_baseline
8,43,5812,17,0.9,5779,1.0,5392,1.0
8,43,5812,17,0.95,5796,1.0,5602,1.0
8,43,5812,17,0.99,5809,1.0,5770,1.0
8,86,5812,17,0.9,5779,1.0,5301,1.0
8,86,5812,17,0.95,5796,1.0,5557,1.0
8,86,5812,17,0.99,5809,1.0,5761,1.0
8,2,5812,17,0.9,5779,1.0,5334,1.0
8,2,5812,17,0.95,5796,1.0,5573,1.0
8,2,5812,17,0.99,5809,1.0,5765,1.0
8,51,5812,17,0.9,5779,1.0,5328,1.0
8,51,5812,17,0.95,5796,1.0,5570,1.0
8,51,5812,17,0.99,5809,1.0,5764,1.0
8,98,5812,17,0.9,5779,1.0,5300,1.0
8,98,5812,17,0.95,5796,1.0,5556,1.0
8,98,5812,17,0.99,5809,1.0,5761,1.0
8,96,5812,17,0.9,5779,1.0,5303,1.0
8,96,5812,17,0.95,5796,1.0,5558,1.0
8,96,5812,17,0.99,5809,1.0,5762,1.0
8,7,5812,17,0.9,5779,1.0,5296,1.0
8,7,5812,17,0.95,5796,1.0,5554,1.0
8,7,5812,17,0.99,5809,1.0,5761,1.0
8,53,5812,17,0.9,5779,1.0,5299,1.0
8,53,5812,17,0.95,5796,1.0,5556,1.0
8,53,5812,17,0.99,5809,1.0,5761,1.0
8,26,5812,17,0.9,5779,1.0,5332,1.0
8,26,5812,17,0.95,5796,1.0,5572,1.0
8,26,5812,17,0.99,5809,1.0,5764,1.0
8,23,5812,17,0.9,5779,1.0,5333,1.0
8,23,5812,17,0.95,5796,1.0,5573,1.0
8,23,5812,17,0.99,5809,1.0,5765,1.0
8,52,5812,17,0.9,5779,1.0,5334,1.0
8,52,5812,17,0.95,5796,1.0,5573,1.0
8,52,5812,17,0.99,5809,1.0,5765,1.0
8,88,5812,17,0.9,5779,1.0,5328,1.0
8,88,5812,17,0.95,5796,1.0,5570,1.0
8,88,5812,17,0.99,5809,1.0,5764,1.0
8,92,5812,17,0.9,5779,1.0,5300,1.0
8,92,5812,17,0.95,5796,1.0,5556,1.0
8,92,5812,17,0.99,5809,1.0,5761,1.0
8,97,5812,17,0.9,5779,1.0,5299,1.0
8,97,5812,17,0.95,5796,1.0,5556,1.0
8,97,5812,17,0.99,5809,1.0,5761,1.0
8,38,5812,17,0.9,5779,1.0,5302,1.0
8,38,5812,17,0.95,5796,1.0,5557,1.0
8,38,5812,17,0.99,5809,1.0,5761,1.0
8,89,5812,17,0.9,5779,1.0,5298,1.0
8,89,5812,17,0.95,5796,1.0,5555,1.0
8,89,5812,17,0.99,5809,1.0,5761,1.0
8,100,5812,17,0.9,5779,1.0,5330,1.0
8,100,5812,17,0.95,5796,1.0,5571,1.0
8,100,5812,17,0.99,5809,1.0,5764,1.0
8,32,5812,17,0.9,5779,1.0,5314,1.0
8,32,5812,17,0.95,5796,1.0,5563,1.0
8,32,5812,17,0.99,5809,1.0,5763,1.0
8,66,5812,17,0.9,5779,1.0,5303,1.0
8,66,5812,17,0.95,5796,1.0,5558,1.0
8,66,5812,17,0.99,5809,1.0,5762,1.0
8,58,5812,17,0.9,5779,1.0,5303,1.0
8,58,5812,17,0.95,5796,1.0,5558,1.0
8,58,5812,17,0.99,5809,1.0,5762,1.0
8,65,5812,17,0.9,5779,1.0,5305,1.0
8,65,5812,17,0.95,5796,1.0,5559,1.0
8,65,5812,17,0.99,5809,1.0,5762,1.0
8,14,5812,17,0.9,5779,1.0,5303,1.0
8,14,5812,17,0.95,5796,1.0,5558,1.0
8,14,5812,17,0.99,5809,1.0,5762,1.0
8,79,5812,17,0.9,5779,1.0,5303,1.0
8,79,5812,17,0.95,5796,1.0,5558,1.0
8,79,5812,17,0.99,5809,1.0,5762,1.0
8,36,5812,17,0.9,5779,1.0,5333,1.0
8,36,5812,17,0.95,5796,1.0,5573,1.0
8,36,5812,17,0.99,5809,1.0,5765,1.0
8,85,5812,17,0.9,5779,1.0,5307,1.0
8,85,5812,17,0.95,5796,1.0,5560,1.0
8,85,5812,17,0.99,5809,1.0,5762,1.0
8,27,5812,17,0.9,5779,1.0,5332,1.0
8,27,5812,17,0.95,5796,1.0,5572,1.0
8,27,5812,17,0.99,5809,1.0,5764,1.0
8,44,5812,17,0.9,5779,1.0,5320,1.0
8,44,5812,17,0.95,5796,1.0,5566,1.0
8,44,5812,17,0.99,5809,1.0,5763,1.0
8,48,5812,17,0.9,5779,1.0,5357,1.0
8,48,5812,17,0.95,5796,1.0,5585,1.0
8,48,5812,17,0.99,5809,1.0,5767,1.0
8,59,5812,17,0.9,5779,1.0,5299,1.0
8,59,5812,17,0.95,5796,1.0,5556,1.0
8,59,5812,17,0.99,5809,1.0,5761,1.0
8,95,5812,17,0.9,5779,1.0,5300,1.0
8,95,5812,17,0.95,5796,1.0,5556,1.0
8,95,5812,17,0.99,5809,1.0,5761,1.0
8,94,5812,17,0.9,5779,1.0,5300,1.0
8,94,5812,17,0.95,5796,1.0,5556,1.0
8,94,5812,17,0.99,5809,1.0,5761,1.0
8,84,5812,17,0.9,5779,1.0,5297,1.0
8,84,5812,17,0.95,5796,1.0,5555,1.0
8,84,5812,17,0.99,5809,1.0,5761,1.0
8,69,5812,17,0.9,5779,1.0,5400,1.0
8,69,5812,17,0.95,5796,1.0,5606,1.0
8,69,5812,17,0.99,5809,1.0,5771,1.0
8,34,5812,17,0.9,5779,1.0,5300,1.0
8,34,5812,17,0.95,5796,1.0,5556,1.0
8,34,5812,17,0.99,5809,1.0,5761,1.0
8,70,5812,17,0.9,5779,1.0,5298,1.0
8,70,5812,17,0.95,5796,1.0,5555,1.0
8,70,5812,17,0.99,5809,1.0,5761,1.0
8,42,5812,17,0.9,5779,1.0,5298,1.0
8,42,5812,17,0.95,5796,1.0,5555,1.0
8,42,5812,17,0.99,5809,1.0,5761,1.0
8,93,5812,17,0.9,5779,1.0,5327,1.0
8,93,5812,17,0.95,5796,1.0,5569,1.0
8,93,5812,17,0.99,5809,1.0,5764,1.0
8,90,5812,17,0.9,5779,1.0,5326,1.0
8,90,5812,17,0.95,5796,1.0,5569,1.0
8,90,5812,17,0.99,5809,1.0,5764,1.0
8,8,5812,17,0.9,5779,1.0,5331,1.0
8,8,5812,17,0.95,5796,1.0,5572,1.0
8,8,5812,17,0.99,5809,1.0,5764,1.0
8,77,5812,17,0.9,5779,1.0,5301,1.0
8,77,5812,17,0.95,5796,1.0,5557,1.0
8,77,5812,17,0.99,5809,1.0,5761,1.0
8,15,5812,17,0.9,5779,1.0,5330,1.0
8,15,5812,17,0.95,5796,1.0,5571,1.0
8,15,5812,17,0.99,5809,1.0,5764,1.0
8,99,5812,17,0.9,5779,1.0,5358,1.0
8,99,5812,17,0.95,5796,1.0,5585,1.0
8,99,5812,17,0.99,5809,1.0,5767,1.0
8,82,5812,17,0.9,5779,1.0,5297,1.0
8,82,5812,17,0.95,5796,1.0,5555,1.0
8,82,5812,17,0.99,5809,1.0,5761,1.0
8,68,5812,17,0.9,5779,1.0,5304,1.0
8,68,5812,17,0.95,5796,1.0,5558,1.0
8,68,5812,17,0.99,5809,1.0,5762,1.0
8,71,5812,17,0.9,5779,1.0,5300,1.0
8,71,5812,17,0.95,5796,1.0,5556,1.0
8,71,5812,17,0.99,5809,1.0,5761,1.0
8,30,5812,17,0.9,5779,1.0,5330,1.0
8,30,5812,17,0.95,5796,1.0,5571,1.0
8,30,5812,17,0.99,5809,1.0,5764,1.0
8,54,5812,17,0.9,5779,1.0,5334,1.0
8,54,5812,17,0.95,5796,1.0,5573,1.0
8,54,5812,17,0.99,5809,1.0,5765,1.0
8,20,5812,17,0.9,5779,1.0,5329,1.0
8,20,5812,17,0.95,5796,1.0,5571,1.0
8,20,5812,17,0.99,5809,1.0,5764,1.0
8,5,5812,17,0.9,5779,1.0,5332,1.0
8,5,5812,17,0.95,5796,1.0,5572,1.0
8,5,5812,17,0.99,5809,1.0,5764,1.0
8,35,5812,17,0.9,5779,1.0,5298,1.0
8,35,5812,17,0.95,5796,1.0,5555,1.0
8,35,5812,17,0.99,5809,1.0,5761,1.0
8,18,5812,17,0.9,5779,1.0,5329,1.0
8,18,5812,17,0.95,5796,1.0,5571,1.0
8,18,5812,17,0.99,5809,1.0,5764,1.0
8,64,5812,17,0.9,5779,1.0,5328,1.0
8,64,5812,17,0.95,5796,1.0,5570,1.0
8,64,5812,17,0.99,5809,1.0,5764,1.0
8,13,5812,17,0.9,5779,1.0,5332,1.0
8,13,5812,17,0.95,5796,1.0,5572,1.0
8,13,5812,17,0.99,5809,1.0,5764,1.0
8,39,5812,17,0.9,5779,1.0,5323,1.0
8,39,5812,17,0.95,5796,1.0,5568,1.0
8,39,5812,17,0.99,5809,1.0,5764,1.0
8,16,5812,17,0.9,5779,1.0,5298,1.0
8,16,5812,17,0.95,5796,1.0,5555,1.0
8,16,5812,17,0.99,5809,1.0,5761,1.0
8,37,5812,17,0.9,5779,1.0,5304,1.0
8,37,5812,17,0.95,5796,1.0,5558,1.0
8,37,5812,17,0.99,5809,1.0,5762,1.0
8,11,5812,17,0.9,5779,1.0,5300,1.0
8,11,5812,17,0.95,5796,1.0,5556,1.0
8,11,5812,17,0.99,5809,1.0,5761,1.0
8,17,5812,17,0.9,5779,1.0,5298,1.0
8,17,5812,17,0.95,5796,1.0,5555,1.0
8,17,5812,17,0.99,5809,1.0,5761,1.0
8,62,5812,17,0.9,5779,1.0,5303,1.0
8,62,5812,17,0.95,5796,1.0,5558,1.0
8,62,5812,17,0.99,5809,1.0,5762,1.0
8,28,5812,17,0.9,5779,1.0,5299,1.0
8,28,5812,17,0.95,5796,1.0,5556,1.0
8,28,5812,17,0.99,5809,1.0,5761,1.0
8,21,5812,17,0.9,5779,1.0,5349,1.0
8,21,5812,17,0.95,5796,1.0,5581,1.0
8,21,5812,17,0.99,5809,1.0,5766,1.0
8,3,5812,17,0.9,5779,1.0,5297,1.0
8,3,5812,17,0.95,5796,1.0,5555,1.0
8,3,5812,17,0.99,5809,1.0,5761,1.0
8,9,5812,17,0.9,5779,1.0,5297,1.0
8,9,5812,17,0.95,5796,1.0,5555,1.0
8,9,5812,17,0.99,5809,1.0,5761,1.0
8,91,5812,17,0.9,5779,1.0,5320,1.0
8,91,5812,17,0.95,5796,1.0,5566,1.0
8,91,5812,17,0.99,5809,1.0,5763,1.0
8,25,5812,17,0.9,5779,1.0,5330,1.0
8,25,5812,17,0.95,5796,1.0,5571,1.0
8,25,5812,17,0.99,5809,1.0,5764,1.0
8,31,5812,17,0.9,5779,1.0,5297,1.0
8,31,5812,17,0.95,5796,1.0,5555,1.0
8,31,5812,17,0.99,5809,1.0,5761,1.0
8,72,5812,17,0.9,5779,1.0,5300,1.0
8,72,5812,17,0.95,5796,1.0,5556,1.0
8,72,5812,17,0.99,5809,1.0,5761,1.0
8,10,5812,17,0.9,5779,1.0,5298,1.0
8,10,5812,17,0.95,5796,1.0,5555,1.0
8,10,5812,17,0.99,5809,1.0,5761,1.0
8,19,5812,17,0.9,5779,1.0,5333,1.0
8,19,5812,17,0.95,5796,1.0,5573,1.0
8,19,5812,17,0.99,5809,1.0,5765,1.0
8,22,5812,17,0.9,5779,1.0,5370,1.0
8,22,5812,17,0.95,5796,1.0,5591,1.0
8,22,5812,17,0.99,5809,1.0,5768,1.0
8,29,5812,17,0.9,5779,1.0,5301,1.0
8,29,5812,17,0.95,5796,1.0,5557,1.0
8,29,5812,17,0.99,5809,1.0,5761,1.0
8,33,5812,17,0.9,5779,1.0,5304,1.0
8,33,5812,17,0.95,5796,1.0,5558,1.0
8,33,5812,17,0.99,5809,1.0,5762,1.0
8,81,5812,17,0.9,5779,1.0,5299,1.0
8,81,5812,17,0.95,5796,1.0,5556,1.0
8,81,5812,17,0.99,5809,1.0,5761,1.0
8,6,5812,17,0.9,5779,1.0,5350,1.0
8,6,5812,17,0.95,5796,1.0,5581,1.0
8,6,5812,17,0.99,5809,1.0,5766,1.0
8,24,5812,17,0.9,5779,1.0,5314,1.0
8,24,5812,17,0.95,5796,1.0,5563,1.0
8,24,5812,17,0.99,5809,1.0,5763,1.0
8,60,5812,17,0.9,5779,1.0,5308,1.0
8,60,5812,17,0.95,5796,1.0,5560,1.0
8,60,5812,17,0.99,5809,1.0,5762,1.0
8,63,5812,17,0.9,5779,1.0,5297,1.0
8,63,5812,17,0.95,5796,1.0,5555,1.0
8,63,5812,17,0.99,5809,1.0,5761,1.0
8,41,5812,17,0.9,5779,1.0,5337,1.0
8,41,5812,17,0.95,5796,1.0,5575,1.0
8,41,5812,17,0.99,5809,1.0,5765,1.0
